fpr,tpr
0.0,0.0
0.0,0.3385746606334842
6.665777896280495e-05,0.343552036199095
0.0001333155579256099,0.34581447963800904
0.0001333155579256099,0.34683257918552035
0.0001999733368884149,0.34728506787330315
0.0001999733368884149,0.34830316742081446
0.0001999733368884149,0.34864253393665157
0.0001999733368884149,0.34932126696832577
0.0001999733368884149,0.3498868778280543
0.0001999733368884149,0.35
0.0001999733368884149,0.3504524886877828
0.0001999733368884149,0.3505656108597285
0.0001999733368884149,0.351131221719457
0.0001999733368884149,0.35158371040723985
0.0001999733368884149,0.35180995475113125
0.0001999733368884149,0.35248868778280545
0.0001999733368884149,0.35271493212669686
0.0001999733368884149,0.35452488687782807
0.0001999733368884149,0.3549773755656109
0.0001999733368884149,0.3552036199095023
0.0001999733368884149,0.3561085972850679
0.0001999733368884149,0.3563348416289593
0.0001999733368884149,0.3567873303167421
0.0001999733368884149,0.3569004524886878
0.0001999733368884149,0.3571266968325792
0.0001999733368884149,0.357579185520362
0.0001999733368884149,0.3576923076923077
0.0001999733368884149,0.3582579185520362
0.0001999733368884149,0.3583710407239819
0.0001999733368884149,0.358710407239819
0.0001999733368884149,0.3589366515837104
0.0001999733368884149,0.3596153846153846
0.0001999733368884149,0.3604072398190045
0.0001999733368884149,0.36142533936651583
0.0001999733368884149,0.36165158371040723
0.0001999733368884149,0.36187782805429863
0.0001999733368884149,0.36221719457013574
0.0001999733368884149,0.36504524886877826
0.0001999733368884149,0.36515837104072396
0.0001999733368884149,0.36549773755656106
0.0001999733368884149,0.36628959276018097
0.0001999733368884149,0.3668552036199095
0.0001999733368884149,0.3670814479638009
0.0002666311158512198,0.36742081447963804
0.0002666311158512198,0.36753393665158374
0.0002666311158512198,0.36776018099547514
0.0002666311158512198,0.36809954751131224
0.0002666311158512198,0.36832579185520364
0.0002666311158512198,0.36934389140271495
0.0002666311158512198,0.36945701357466065
0.0002666311158512198,0.36968325791855206
0.0002666311158512198,0.37013574660633486
0.0002666311158512198,0.37047511312217196
0.0002666311158512198,0.37092760180995477
0.0003332888948140248,0.37115384615384617
0.0003332888948140248,0.37138009049773757
0.0003999466737768298,0.37138009049773757
0.0003999466737768298,0.37160633484162897
0.0003999466737768298,0.3718325791855204
0.0003999466737768298,0.3743212669683258
0.0003999466737768298,0.3745475113122172
0.0003999466737768298,0.3748868778280543
0.0003999466737768298,0.375
0.0003999466737768298,0.3752262443438914
0.0003999466737768298,0.3753393665158371
0.0003999466737768298,0.3755656108597285
0.0003999466737768298,0.3757918552036199
0.0003999466737768298,0.3760180995475113
0.0003999466737768298,0.3762443438914027
0.0003999466737768298,0.3764705882352941
0.0003999466737768298,0.3768099547511312
0.0003999466737768298,0.3771493212669683
0.0004666044527396347,0.3771493212669683
0.0004666044527396347,0.3782805429864253
0.0004666044527396347,0.37861990950226243
0.0004666044527396347,0.37963800904977374
0.0004666044527396347,0.37986425339366514
0.0004666044527396347,0.38009049773755654
0.0004666044527396347,0.38031674208144794
0.0004666044527396347,0.38110859728506785
0.0004666044527396347,0.38167420814479636
0.0004666044527396347,0.38201357466063346
0.0004666044527396347,0.38212669683257916
0.0004666044527396347,0.38246606334841626
0.0004666044527396347,0.38280542986425337
0.0004666044527396347,0.3830316742081448
0.0004666044527396347,0.3834841628959276
0.0004666044527396347,0.38382352941176473
0.0004666044527396347,0.38416289592760183
0.0005332622317024396,0.38416289592760183
0.0005332622317024396,0.38472850678733034
0.0005999200106652446,0.38472850678733034
0.0005999200106652446,0.38495475113122174
0.0005999200106652446,0.38529411764705884
0.0005999200106652446,0.38585972850678735
0.0005999200106652446,0.38631221719457015
0.0005999200106652446,0.38676470588235295
0.0005999200106652446,0.38710407239819006
0.0005999200106652446,0.38733031674208146
0.0006665777896280496,0.38733031674208146
0.0006665777896280496,0.38800904977375567
0.0006665777896280496,0.38846153846153847
0.0006665777896280496,0.38880090497737557
0.0007332355685908546,0.38880090497737557
0.0007332355685908546,0.389027149321267
0.0007998933475536596,0.389027149321267
0.0007998933475536596,0.3898190045248869
0.0008665511265164644,0.3898190045248869
0.0008665511265164644,0.390158371040724
0.0008665511265164644,0.3903846153846154
0.0008665511265164644,0.3910633484162896
0.0009332089054792694,0.3910633484162896
0.0009332089054792694,0.3919683257918552
0.0009332089054792694,0.3921945701357466
0.0009332089054792694,0.3926470588235294
0.0009332089054792694,0.3927601809954751
0.0009332089054792694,0.3932126696832579
0.0009332089054792694,0.3934389140271493
0.0009332089054792694,0.393552036199095
0.0009332089054792694,0.3937782805429864
0.0009998666844420745,0.3937782805429864
0.0009998666844420745,0.3940045248868778
0.0009998666844420745,0.3942307692307692
0.0009998666844420745,0.3945701357466063
0.0009998666844420745,0.3949095022624434
0.0009998666844420745,0.3953619909502262
0.0009998666844420745,0.39558823529411763
0.0009998666844420745,0.39592760180995473
0.0010665244634048793,0.39592760180995473
0.0010665244634048793,0.39615384615384613
0.0011331822423676842,0.39615384615384613
0.0011331822423676842,0.39728506787330314
0.0011998400213304892,0.39762443438914025
0.0011998400213304892,0.39773755656108595
0.0011998400213304892,0.39796380090497735
0.0011998400213304892,0.4
0.0011998400213304892,0.4002262443438914
0.0011998400213304892,0.4004524886877828
0.0011998400213304892,0.40067873303167423
0.0011998400213304892,0.40124434389140273
0.0012664978002932942,0.40124434389140273
0.0012664978002932942,0.40135746606334843
0.0013331555792560992,0.40135746606334843
0.0013331555792560992,0.40180995475113124
0.0013998133582189042,0.40192307692307694
0.0014664711371817091,0.40192307692307694
0.0014664711371817091,0.40282805429864255
0.0014664711371817091,0.40305429864253395
0.0014664711371817091,0.40384615384615385
0.0015331289161445141,0.40384615384615385
0.0015331289161445141,0.40395927601809956
0.001599786695107319,0.40395927601809956
0.001599786695107319,0.40463800904977376
0.001599786695107319,0.40531674208144797
0.001599786695107319,0.40565610859728507
0.001599786695107319,0.4067873303167421
0.001599786695107319,0.4069004524886878
0.001599786695107319,0.4073529411764706
0.001599786695107319,0.4084841628959276
0.001666444474070124,0.4084841628959276
0.001666444474070124,0.4088235294117647
0.001666444474070124,0.4092760180995475
0.001666444474070124,0.4104072398190045
0.001666444474070124,0.4106334841628959
0.001666444474070124,0.4108597285067873
0.001666444474070124,0.4111990950226244
0.001666444474070124,0.4117647058823529
0.001666444474070124,0.4119909502262443
0.001666444474070124,0.4122171945701357
0.001666444474070124,0.41266968325791853
0.001666444474070124,0.41334841628959273
0.001666444474070124,0.4144796380090498
0.001666444474070124,0.4154977375565611
0.0017331022530329288,0.4154977375565611
0.0017331022530329288,0.4157239819004525
0.0017997600319957338,0.4157239819004525
0.0017997600319957338,0.4161764705882353
0.0017997600319957338,0.4164027149321267
0.0017997600319957338,0.4166289592760181
0.0017997600319957338,0.4168552036199095
0.0017997600319957338,0.4171945701357466
0.0017997600319957338,0.4177601809954751
0.0018664178109585388,0.4177601809954751
0.0018664178109585388,0.41821266968325793
0.0018664178109585388,0.41843891402714933
0.0018664178109585388,0.41979638009049774
0.0019330755899213438,0.41979638009049774
0.0019330755899213438,0.41990950226244345
0.001999733368884149,0.41990950226244345
0.001999733368884149,0.42115384615384616
0.001999733368884149,0.42138009049773756
0.001999733368884149,0.42205882352941176
0.0020663911478469538,0.42205882352941176
0.0020663911478469538,0.42228506787330317
0.0021330489268097585,0.42228506787330317
0.0021330489268097585,0.42262443438914027
0.0021330489268097585,0.42285067873303167
0.0021330489268097585,0.4231900452488688
0.0023330222636981737,0.4231900452488688
0.0023330222636981737,0.4235294117647059
0.0023330222636981737,0.423868778280543
0.0023330222636981737,0.4245475113122172
0.0023330222636981737,0.4247737556561086
0.0023330222636981737,0.4254524886877828
0.0023996800426609784,0.4254524886877828
0.0023996800426609784,0.426131221719457
0.0024663378216237836,0.426131221719457
0.0024663378216237836,0.4263574660633484
0.0024663378216237836,0.4266968325791855
0.0024663378216237836,0.427262443438914
0.0025329956005865884,0.427262443438914
0.0025329956005865884,0.4276018099547511
0.0025996533795493936,0.4276018099547511
0.0025996533795493936,0.4279411764705882
0.0026663111585121984,0.4279411764705882
0.0026663111585121984,0.4285067873303167
0.0026663111585121984,0.4289592760180995
0.0026663111585121984,0.4294117647058823
0.0026663111585121984,0.42963800904977373
0.0026663111585121984,0.4304298642533937
0.002732968937475003,0.4304298642533937
0.002732968937475003,0.4313348416289593
0.002732968937475003,0.4315610859728507
0.002866284495400613,0.4315610859728507
0.002866284495400613,0.4317873303167421
0.002866284495400613,0.4320135746606335
0.002866284495400613,0.4321266968325792
0.0029329422743634183,0.4321266968325792
0.0029329422743634183,0.4328054298642534
0.0029329422743634183,0.4334841628959276
0.0029329422743634183,0.4338235294117647
0.0029329422743634183,0.4341628959276018
0.0029329422743634183,0.4345022624434389
0.002999600053326223,0.4345022624434389
0.002999600053326223,0.4346153846153846
0.0030662578322890282,0.4346153846153846
0.0030662578322890282,0.4347285067873303
0.0030662578322890282,0.43506787330316743
0.0030662578322890282,0.43518099547511313
0.0030662578322890282,0.43552036199095023
0.003132915611251833,0.43552036199095023
0.003132915611251833,0.43585972850678734
0.003199573390214638,0.43585972850678734
0.003199573390214638,0.43597285067873304
0.003266231169177443,0.43597285067873304
0.003266231169177443,0.43653846153846154
0.003266231169177443,0.43699095022624435
0.003266231169177443,0.43733031674208145
0.003266231169177443,0.43755656108597285
0.003266231169177443,0.43834841628959276
0.003266231169177443,0.43902714932126696
0.003266231169177443,0.43925339366515836
0.003266231169177443,0.43959276018099547
0.003332888948140248,0.43959276018099547
0.003332888948140248,0.440158371040724
0.003399546727103053,0.440158371040724
0.003399546727103053,0.4402714932126697
0.0034662045060658577,0.4402714932126697
0.0034662045060658577,0.4403846153846154
0.0034662045060658577,0.4410633484162896
0.0034662045060658577,0.4411764705882353
0.0034662045060658577,0.4416289592760181
0.0034662045060658577,0.4423076923076923
0.003532862285028663,0.4423076923076923
0.003532862285028663,0.442420814479638
0.003532862285028663,0.4427601809954751
0.003532862285028663,0.443552036199095
0.0035995200639914677,0.443552036199095
0.0035995200639914677,0.4442307692307692
0.0035995200639914677,0.444683257918552
0.003666177842954273,0.444683257918552
0.003666177842954273,0.4452488687782805
0.0037328356219170776,0.4452488687782805
0.0037328356219170776,0.44536199095022627
0.0037328356219170776,0.4455882352941177
0.003799493400879883,0.4455882352941177
0.003799493400879883,0.4471719457013575
0.0038661511798426876,0.4471719457013575
0.0038661511798426876,0.4472850678733032
0.003932808958805493,0.4472850678733032
0.003932808958805493,0.4475113122171946
0.003999466737768298,0.4475113122171946
0.003999466737768298,0.4478506787330317
0.004066124516731102,0.4478506787330317
0.004066124516731102,0.4479638009049774
0.0041327822956939075,0.4479638009049774
0.0041327822956939075,0.4484162895927602
0.0041327822956939075,0.4486425339366516
0.0041327822956939075,0.4492081447963801
0.004199440074656713,0.4492081447963801
0.004199440074656713,0.4501131221719457
0.004199440074656713,0.4503393665158371
0.004199440074656713,0.4505656108597285
0.004199440074656713,0.45226244343891403
0.004199440074656713,0.45339366515837104
0.004266097853619517,0.45339366515837104
0.004266097853619517,0.45384615384615384
0.004332755632582322,0.45384615384615384
0.004332755632582322,0.45395927601809954
0.004399413411545127,0.45395927601809954
0.004399413411545127,0.45441176470588235
0.004466071190507933,0.45441176470588235
0.004466071190507933,0.45486425339366515
0.004532728969470737,0.45486425339366515
0.004532728969470737,0.45509049773755655
0.004532728969470737,0.45520361990950226
0.004599386748433542,0.45520361990950226
0.004599386748433542,0.45531674208144796
0.004666044527396347,0.45531674208144796
0.004666044527396347,0.45599547511312216
0.004666044527396347,0.45633484162895926
0.0047327023063591525,0.45633484162895926
0.0047327023063591525,0.45644796380090497
0.004866017864284762,0.45644796380090497
0.004866017864284762,0.45656108597285067
0.004932675643247567,0.45656108597285067
0.004932675643247567,0.45712669683257917
0.004999333422210372,0.45712669683257917
0.004999333422210372,0.4573529411764706
0.004999333422210372,0.457579185520362
0.004999333422210372,0.4580316742081448
0.005065991201173177,0.4580316742081448
0.005065991201173177,0.4583710407239819
0.005065991201173177,0.4584841628959276
0.005132648980135982,0.4584841628959276
0.005132648980135982,0.4588235294117647
0.005199306759098787,0.4588235294117647
0.005199306759098787,0.4593891402714932
0.005199306759098787,0.4597285067873303
0.005199306759098787,0.4600678733031674
0.0052659645380615915,0.4600678733031674
0.0052659645380615915,0.4601809954751131
0.0052659645380615915,0.4605203619909502
0.0052659645380615915,0.4606334841628959
0.0052659645380615915,0.46119909502262446
0.0052659645380615915,0.46153846153846156
0.0052659645380615915,0.46199095022624437
0.0052659645380615915,0.46221719457013577
0.0052659645380615915,0.46244343891402717
0.0052659645380615915,0.46289592760181
0.005332622317024397,0.46289592760181
0.005332622317024397,0.4631221719457014
0.005332622317024397,0.4633484162895928
0.005332622317024397,0.4636877828054299
0.005332622317024397,0.4652714932126697
0.005399280095987202,0.4652714932126697
0.005399280095987202,0.4654977375565611
0.005399280095987202,0.4664027149321267
0.005399280095987202,0.4666289592760181
0.005399280095987202,0.4667420814479638
0.005465937874950006,0.4667420814479638
0.005465937874950006,0.4670814479638009
0.005665911211838422,0.4670814479638009
0.005665911211838422,0.4680995475113122
0.005799226769764031,0.4680995475113122
0.005799226769764031,0.4683257918552036
0.005932542327689642,0.4683257918552036
0.005932542327689642,0.4686651583710407
0.005999200106652446,0.4686651583710407
0.005999200106652446,0.4687782805429864
0.006065857885615251,0.4687782805429864
0.006065857885615251,0.4688914027149321
0.0061325156645780565,0.4688914027149321
0.0061325156645780565,0.47070135746606334
0.006199173443540861,0.47070135746606334
0.006199173443540861,0.47081447963800904
0.006399146780429276,0.47081447963800904
0.006399146780429276,0.47126696832579185
0.006399146780429276,0.47149321266968325
0.006399146780429276,0.47171945701357465
0.006399146780429276,0.47205882352941175
0.006399146780429276,0.47217194570135745
0.006465804559392081,0.47217194570135745
0.006465804559392081,0.47262443438914026
0.006532462338354886,0.47262443438914026
0.006532462338354886,0.47273755656108596
0.006532462338354886,0.47296380090497736
0.006532462338354886,0.4748868778280543
0.006599120117317691,0.4748868778280543
0.006599120117317691,0.4751131221719457
0.006665777896280496,0.4751131221719457
0.006665777896280496,0.4754524886877828
0.006665777896280496,0.4760180995475113
0.006732435675243301,0.4760180995475113
0.006732435675243301,0.4762443438914027
0.006732435675243301,0.47669683257918555
0.006732435675243301,0.47714932126696835
0.006732435675243301,0.47737556561085975
0.006799093454206106,0.47737556561085975
0.006799093454206106,0.47782805429864256
0.006799093454206106,0.47805429864253396
0.006799093454206106,0.47816742081447966
0.006865751233168911,0.47816742081447966
0.006865751233168911,0.47839366515837106
0.006865751233168911,0.47884615384615387
0.006865751233168911,0.47918552036199097
0.006932409012131715,0.47918552036199097
0.006932409012131715,0.47929864253393667
0.007065724570057326,0.47929864253393667
0.007065724570057326,0.4800904977375566
0.007132382349020131,0.4800904977375566
0.007132382349020131,0.4805429864253394
0.007199040127982935,0.4805429864253394
0.007199040127982935,0.4806561085972851
0.0072656979069457405,0.4806561085972851
0.0072656979069457405,0.481447963800905
0.007332355685908546,0.481447963800905
0.007332355685908546,0.4821266968325792
0.007465671243834155,0.4821266968325792
0.007465671243834155,0.4822398190045249
0.0075323290227969604,0.4822398190045249
0.0075323290227969604,0.4831447963800905
