fpr,tpr
0.0,0.0
0.0,0.0027149321266968325
0.0,0.0030542986425339366
0.0,0.0032805429864253394
0.0,0.0038461538461538464
0.0,0.004524886877828055
0.0,0.006108597285067873
0.0,0.006447963800904977
0.0,0.006900452488687783
0.0,0.007692307692307693
0.0,0.00916289592760181
0.0,0.010180995475113122
0.0,0.012556561085972851
0.0,0.012782805429864253
0.0,0.01334841628959276
0.0,0.013574660633484163
0.0,0.013914027149321266
0.0,0.01414027149321267
0.0,0.014592760180995475
0.0,0.01595022624434389
0.0,0.0165158371040724
0.0,0.0168552036199095
0.0,0.01764705882352941
0.0,0.017760180995475112
0.0,0.017986425339366514
0.0,0.018778280542986425
0.0,0.019457013574660634
0.0,0.019909502262443438
0.0,0.020248868778280544
0.0,0.021266968325791856
0.0,0.021493212669683258
0.0,0.02239819004524887
0.0,0.02319004524886878
0.0,0.023642533936651583
0.0,0.023868778280542985
0.0,0.02420814479638009
0.0,0.025904977375565613
0.0,0.026583710407239818
0.0,0.028054298642533938
0.0,0.02907239819004525
0.0,0.029638009049773754
0.0,0.030542986425339366
0.0,0.03212669683257918
0.0,0.0334841628959276
0.0,0.03461538461538462
0.0,0.03495475113122172
0.0,0.035407239819004524
0.0,0.03619909502262444
0.0,0.03665158371040724
0.0,0.03687782805429864
0.0,0.037217194570135746
0.0,0.03778280542986425
0.0,0.03800904977375565
0.0,0.03880090497737557
0.0,0.04061085972850679
0.0,0.04208144796380091
0.0,0.042760180995475114
0.0,0.042986425339366516
0.0,0.04400452488687783
0.0,0.04423076923076923
0.0,0.044570135746606336
0.0,0.045475113122171944
0.0,0.04762443438914027
0.0,0.04830316742081448
0.0,0.05056561085972851
0.0,0.05090497737556561
0.0,0.051357466063348414
0.0,0.05237556561085973
0.0,0.052828054298642534
0.0,0.05361990950226244
0.0,0.05407239819004525
0.0,0.05520361990950226
0.0,0.055656108597285064
0.0,0.05644796380090498
0.0,0.0579185520361991
0.0,0.0585972850678733
0.0,0.058710407239819004
0.0,0.06255656108597285
0.0,0.06266968325791855
0.0,0.06312217194570136
0.0,0.06402714932126696
0.0,0.06561085972850679
0.0,0.0669683257918552
0.0,0.0671945701357466
0.0,0.0675339366515837
0.0,0.06776018099547511
0.0,0.06809954751131221
0.0,0.07149321266968325
0.0,0.07228506787330317
0.0,0.07239819004524888
0.0,0.07296380090497738
0.0,0.0747737556561086
0.0,0.0748868778280543
0.0,0.0751131221719457
0.0,0.0753393665158371
0.0,0.07737556561085973
0.0,0.07895927601809954
0.0,0.07918552036199095
0.0,0.08212669683257919
0.0,0.08303167420814479
0.0,0.0832579185520362
0.0,0.0833710407239819
0.0,0.08631221719457013
0.0,0.08744343891402714
0.0,0.08959276018099548
0.0,0.08981900452488688
0.0,0.0916289592760181
0.0,0.09547511312217194
0.0,0.09581447963800906
0.0,0.09592760180995476
0.0,0.09638009049773756
0.0,0.09660633484162896
0.0,0.10203619909502262
0.0,0.10678733031674208
0.0,0.1076923076923077
0.0,0.1079185520361991
0.0,0.1080316742081448
0.0,0.1083710407239819
0.0,0.10950226244343891
0.0,0.11006787330316742
0.0,0.11052036199095022
0.0,0.11085972850678733
0.0,0.11187782805429865
0.0,0.11266968325791855
0.0,0.11300904977375566
0.0,0.11357466063348416
0.0,0.1171945701357466
0.0,0.11889140271493212
0.0,0.11968325791855204
0.0,0.12058823529411765
0.0,0.12092760180995475
0.0,0.12194570135746606
0.0,0.12205882352941176
0.0,0.12251131221719457
0.0,0.12319004524886878
0.0,0.12364253393665159
0.0,0.1253393665158371
0.0,0.1263574660633484
0.0,0.12692307692307692
0.0,0.12737556561085972
0.0,0.12794117647058822
0.0,0.12816742081447963
0.0,0.12861990950226243
0.0,0.12952488687782807
0.0,0.13065610859728508
0.0,0.13156108597285068
0.0,0.1322398190045249
0.0,0.1323529411764706
0.0,0.1328054298642534
0.0,0.1329185520361991
0.0,0.1335972850678733
0.0,0.1339366515837104
0.0,0.1340497737556561
0.0,0.1345022624434389
0.0,0.134841628959276
0.0,0.13597285067873302
0.0,0.13642533936651582
0.0,0.13699095022624436
0.0,0.13721719457013576
0.0,0.13733031674208146
0.0,0.13880090497737557
0.0,0.13902714932126697
0.0,0.13947963800904978
0.0,0.13959276018099548
0.0,0.13993212669683258
0.0,0.1408371040723982
0.0,0.1415158371040724
0.0,0.1430995475113122
0.0,0.1433257918552036
0.0,0.14377828054298641
0.0,0.14502262443438915
0.0,0.14513574660633485
0.0,0.14547511312217196
0.0,0.14717194570135747
0.0,0.14796380090497738
0.0,0.14819004524886878
0.0,0.14886877828054298
0.0,0.1494343891402715
0.0,0.1496606334841629
0.0,0.15
0.0,0.1502262443438914
0.0,0.1513574660633484
0.0,0.1515837104072398
0.0,0.1520361990950226
0.0,0.1521493212669683
0.0,0.15237556561085974
0.0,0.15305429864253395
0.0,0.15361990950226245
0.0,0.15373303167420815
0.0,0.15395927601809956
0.0,0.15452488687782806
0.0,0.15497737556561086
0.0,0.15520361990950227
0.0,0.15633484162895928
0.0,0.15678733031674208
0.0,0.1593891402714932
0.0,0.1595022624434389
0.0,0.16029411764705884
0.0,0.16221719457013575
0.0,0.16266968325791856
0.0,0.16323529411764706
0.0,0.16334841628959276
0.0,0.16368778280542987
0.0,0.16493212669683258
0.0,0.16595022624434388
0.0,0.1665158371040724
0.0,0.1666289592760181
0.0,0.16798642533936653
0.0,0.16821266968325793
0.0,0.16866515837104074
0.0,0.16979638009049774
0.0,0.17002262443438915
0.0,0.17036199095022625
0.0,0.17104072398190046
0.0,0.17115384615384616
0.0,0.17205882352941176
0.0,0.17341628959276018
0.0,0.17420814479638008
0.0,0.17466063348416289
0.0,0.1754524886877828
0.0,0.1756787330316742
0.0,0.17658371040723983
0.0,0.17737556561085974
0.0,0.17782805429864254
0.0,0.17929864253393665
0.0,0.17986425339366516
0.0,0.18031674208144796
0.0,0.18042986425339366
0.0,0.18088235294117647
0.0,0.18144796380090497
0.0,0.1833710407239819
0.0,0.18359728506787332
0.0,0.18461538461538463
0.0,0.18540723981900453
0.0,0.18608597285067874
0.0,0.18665158371040724
0.0,0.19004524886877827
0.0,0.19140271493212668
0.0,0.19185520361990951
0.0,0.19208144796380092
0.0,0.19253393665158372
0.0,0.19332579185520363
0.0,0.19389140271493213
0.0,0.19411764705882353
0.0,0.19434389140271494
0.0,0.19683257918552036
0.0,0.19773755656108596
0.0,0.1997737556561086
0.0,0.2002262443438914
0.0,0.20090497737556562
0.0,0.20158371040723982
0.0,0.20192307692307693
0.0,0.20203619909502263
0.0,0.20339366515837104
0.0,0.20452488687782805
0.0,0.20622171945701356
0.0,0.20633484162895926
0.0,0.20667420814479637
0.0,0.2071266968325792
0.0,0.207579185520362
0.0,0.2081447963800905
0.0,0.2088235294117647
0.0,0.20916289592760182
0.0,0.20938914027149322
0.0,0.20950226244343892
0.0,0.20995475113122172
0.0,0.21052036199095023
0.0,0.21097285067873303
0.0,0.21119909502262443
0.0,0.21142533936651584
0.0,0.21221719457013574
0.0,0.21346153846153845
0.0,0.21368778280542985
0.0,0.21380090497737556
0.0,0.21481900452488686
0.0,0.2167420814479638
0.0,0.2170814479638009
0.0,0.21809954751131222
0.0,0.21832579185520362
0.0,0.21843891402714932
0.0,0.21968325791855203
0.0,0.22013574660633484
0.0,0.22047511312217194
0.0,0.22070135746606334
0.0,0.22115384615384615
0.0,0.22194570135746605
0.0,0.22262443438914026
0.0,0.2248868778280543
0.0,0.2256787330316742
0.0,0.22680995475113122
0.0,0.22771493212669683
0.0,0.22839366515837103
0.0,0.22975113122171945
0.0,0.23009049773755655
0.0,0.2313348416289593
0.0,0.2315610859728507
0.0,0.2334841628959276
0.0,0.23495475113122172
0.0,0.23518099547511312
0.0,0.23552036199095022
0.0,0.23608597285067873
0.0,0.23699095022624433
0.0,0.23744343891402714
0.0,0.23800904977375564
0.0,0.23846153846153847
0.0,0.23902714932126698
0.0,0.23936651583710408
0.0,0.2417420814479638
0.0,0.242420814479638
0.0,0.2429864253393665
0.0,0.24321266968325791
0.0,0.24615384615384617
0.0,0.24638009049773757
0.0,0.24683257918552037
0.0,0.24694570135746607
0.0,0.24796380090497738
0.0,0.2485294117647059
0.0,0.2487556561085973
0.0,0.248868778280543
0.0,0.2490950226244344
0.0,0.2497737556561086
0.0,0.2509049773755656
0.0,0.2513574660633484
0.0,0.2520361990950226
0.0,0.2524886877828054
0.0,0.25373303167420813
0.0,0.25452488687782804
0.0,0.25509049773755654
0.0,0.25576923076923075
0.0,0.25769230769230766
0.0,0.2580316742081448
0.0,0.25871040723981903
0.0,0.25904977375565613
0.0,0.26006787330316744
0.0,0.26085972850678735
0.0,0.26108597285067875
0.0,0.26153846153846155
0.0,0.26233031674208146
0.0,0.26255656108597286
0.0,0.26323529411764707
0.0,0.26334841628959277
0.0,0.2644796380090498
0.0,0.2648190045248869
0.0,0.2649321266968326
0.0,0.2661764705882353
0.0,0.2666289592760181
0.0,0.2667420814479638
0.0,0.267420814479638
0.0,0.2695701357466063
0.0,0.2697963800904977
0.0,0.27047511312217193
0.0,0.27092760180995473
0.0,0.2747737556561086
0.0,0.2753393665158371
0.0,0.27567873303167423
0.0,0.27613122171945703
0.0,0.27658371040723984
0.0,0.27692307692307694
0.0,0.27748868778280544
0.0,0.27760180995475114
0.0,0.27805429864253395
0.0,0.27884615384615385
0.0,0.28009049773755657
0.0,0.28076923076923077
0.0,0.2809954751131222
0.0,0.2821266968325792
0.0,0.2822398190045249
0.0,0.2830316742081448
0.0,0.2831447963800905
0.0,0.2838235294117647
0.0,0.2841628959276018
0.0,0.2842760180995475
0.0,0.285972850678733
0.0,0.2864253393665158
0.0,0.2866515837104072
0.0,0.2872171945701357
0.0,0.28789592760180993
0.0,0.28800904977375563
0.0,0.28834841628959273
0.0,0.28857466063348414
0.0,0.2903846153846154
0.0,0.2906108597285068
0.0,0.2919683257918552
0.0,0.2920814479638009
0.0,0.2925339366515837
0.0,0.2927601809954751
0.0,0.29332579185520363
0.0,0.29355203619909503
0.0,0.29468325791855204
0.0,0.29558823529411765
0.0,0.29592760180995475
0.0,0.29649321266968326
0.0,0.2981900452488688
0.0,0.2985294117647059
0.0,0.2987556561085973
0.0,0.2994343891402715
0.0,0.2995475113122172
0.0,0.2997737556561086
0.0,0.2998868778280543
0.0,0.301131221719457
0.0,0.3012443438914027
0.0,0.3018099547511312
0.0,0.3019230769230769
0.0,0.3023755656108597
0.0,0.3028280542986425
0.0,0.3031674208144796
0.0,0.303393665158371
0.0,0.3044117647058823
0.0,0.3047511312217195
0.0,0.3074660633484163
0.0,0.3084841628959276
0.0,0.3088235294117647
0.0,0.3095022624434389
0.0,0.31006787330316743
0.0,0.31018099547511313
0.0,0.31052036199095023
0.0,0.31097285067873304
0.0,0.31221719457013575
0.0,0.31244343891402715
0.0,0.31266968325791855
0.0,0.31300904977375565
0.0,0.31368778280542986
0.0,0.31380090497737556
0.0,0.31447963800904977
0.0,0.31459276018099547
0.0,0.31493212669683257
0.0,0.315158371040724
0.0,0.3154977375565611
0.0,0.3161764705882353
0.0,0.3164027149321267
0.0,0.3165158371040724
0.0,0.3168552036199095
0.0,0.3169683257918552
0.0,0.3171945701357466
0.0,0.3173076923076923
0.0,0.3177601809954751
0.0,0.3178733031674208
0.0,0.3188914027149321
0.0,0.3194570135746606
0.0,0.3197963800904977
0.0,0.3202488687782805
0.0,0.3219457013574661
0.0,0.3230769230769231
0.0,0.3234162895927602
0.0,0.3243212669683258
0.0,0.3245475113122172
0.0,0.3246606334841629
0.0,0.325
0.0,0.3260180995475113
0.0,0.3263574660633484
0.0,0.32714932126696833
0.0,0.32805429864253394
0.0,0.32816742081447964
0.0,0.32907239819004525
0.0,0.32929864253393665
0.0,0.33042986425339366
